,Unnamed: 0,comparison_name,estimate,intervention1,intervention2,lower,metric,outcome_name,pmid,result_str,review_name,upper,XML_file_names
2703,2703,"""Epidural versus non-epidural analgesia in labour""",1.00507614213,"""Epidural analgesia""","""Control""",0.384863844686,"""RR""","""Caesarean section for dystocia""",17176461,no sig diff,"""CD000331 v. 10.2 Epidural versus non-epidural or no analgesia in labour.rm5""",2.62476734417,PMC1764008.nxml
2748,2748,"""Epidural versus non-epidural analgesia in labour""",1.5076142131999999,"""Epidural analgesia""","""Control""",0.629987323148,"""RR""","""Nausea and vomiting""",17176461,no sig diff,"""CD000331 v. 10.2 Epidural versus non-epidural or no analgesia in labour.rm5""",3.60785135244,PMC1764008.nxml
2759,2759,"""Epidural versus non-epidural analgesia in labour""",3.32448262398,"""Epidural analgesia""","""Control""",1.8462457077,"""RR""","""Fever > 38 degrees C""",17176461,"sig diff, pos","""CD000331 v. 10.2 Epidural versus non-epidural or no analgesia in labour.rm5""",5.98630218665,PMC1764008.nxml
19865,19865,"""Haematologic response""",3.59442724458,"""Treatment""","""Control""",2.2290961919599996,"""RR""","""Haematological response - overall""",12671693,"sig diff, pos","""CD003407 v. 13.2 Erythropoietin or darbepoetin for patients with cancer.rm5""",5.79602946843,PMC2376376.nxml
19889,19889,"""Haematologic response""",3.59442724458,"""Treatment""","""Control""",2.2290961919599996,"""RR""","""Haematological response - merged experimental arms""",12671693,"sig diff, pos","""CD003407 v. 13.2 Erythropoietin or darbepoetin for patients with cancer.rm5""",5.79602946843,PMC2376376.nxml
19917,19917,"""Participants receiving red blood cell transfusions""",0.622489058467,"""Treatment""","""Control""",0.46269218315399996,"""RR""","""Participants receiving red blood cell transfusions - overall""",12671693,"sig diff, neg","""CD003407 v. 13.2 Erythropoietin or darbepoetin for patients with cancer.rm5""",0.837473901698,PMC2376376.nxml
19972,19972,"""Participants receiving red blood cell transfusions""",0.622489058467,"""Treatment""","""Control""",0.46269218315399996,"""RR""","""Participants receiving red blood cell transfusions - experimental arms merged""",12671693,"sig diff, neg","""CD003407 v. 13.2 Erythropoietin or darbepoetin for patients with cancer.rm5""",0.837473901698,PMC2376376.nxml
20246,20246,"""Thrombocytopenia or haemorrhage""",0.596876807403,"""Treatment""","""Control""",0.255939735205,"""RR""","""Thrombocytopenia - overall""",12671693,no sig diff,"""CD003407 v. 13.2 Erythropoietin or darbepoetin for patients with cancer.rm5""",1.39197582169,PMC2376376.nxml
20264,20264,"""Thrombocytopenia or haemorrhage""",0.596876807403,"""Treatment""","""Control""",0.255939735205,"""RR""","""Thrombocytopenia - merged experimental arms""",12671693,no sig diff,"""CD003407 v. 13.2 Erythropoietin or darbepoetin for patients with cancer.rm5""",1.39197582169,PMC2376376.nxml
20281,20281,"""Thrombocytopenia or haemorrhage""",0.596876807403,"""Treatment""","""Control""",0.255939735205,"""RR""","""Thrombocytopenia - sensitivity analysis random effects""",12671693,no sig diff,"""CD003407 v. 13.2 Erythropoietin or darbepoetin for patients with cancer.rm5""",1.39197582169,PMC2376376.nxml
48672,48672,"""Hospitalisations""",0.9595185402420001,"""Intervention""","""Control""",0.8110248724429999,"""RR""","""Cardiac Hospitalisations at end of follow up period""",19040172,no sig diff,"""CD008895 v. 2.2 Patient education in the management of coronary heart disease.rm5""",1.13520048565,PMC4195044.nxml
48949,48949,"""Topical corticosteroids versus placebo""",3.95,"""Steroids""","""Control""",2.59448670664,"""RR""","""Resolution of phimosis (complete or partial)""",19040172,"sig diff, pos","""CD008973 v. 2.0 Topical corticosteroids for treating phimosis in boys.rm5""",6.01371360279,PMC4195044.nxml
48951,48951,"""Topical corticosteroids versus placebo""",3.95,"""Steroids""","""Control""",2.59448670664,"""RR""","""Complete resolution of phimosis""",19040172,"sig diff, pos","""CD008973 v. 2.0 Topical corticosteroids for treating phimosis in boys.rm5""",6.01371360279,PMC4195044.nxml
48952,48952,"""Topical corticosteroids versus placebo""",0.0,"""Steroids""","""Control""",0.0,"""RR""","""Adverse effects (any)""",19040172,"sig diff, neg","""CD008973 v. 2.0 Topical corticosteroids for treating phimosis in boys.rm5""",0.0,PMC4195044.nxml
24019,24019,"""Irinotecan versus non-irinotecan-containing regimes""",2.6428571428599996,"""Irinotecan""","""Non-Irinotecan""",1.14590688049,"""OR""","""Tumour response""",15942629,"sig diff, pos","""CD004064 v. 10.0 Chemotherapy for advanced gastric cancer.rm5""",6.095341599249999,PMC2361806.nxml
24022,24022,"""Irinotecan versus non-irinotecan-containing regimes""",1.0363636363600002,"""Irinotecan""","""Non-Irinotecan""",0.0632451922905,"""OR""","""Treatment-related death""",15942629,no sig diff,"""CD004064 v. 10.0 Chemotherapy for advanced gastric cancer.rm5""",16.982311981,PMC2361806.nxml
24025,24025,"""Irinotecan versus non-irinotecan-containing regimes""",1.0363636363600002,"""Irinotecan""","""Non-Irinotecan""",0.0632451922905,"""OR""","""Treatment discontinuation due to toxicity""",15942629,no sig diff,"""CD004064 v. 10.0 Chemotherapy for advanced gastric cancer.rm5""",16.982311981,PMC2361806.nxml
40046,40046,"""Comparisons between internet interventions: tailored/interactive versus not tailored/interactive""",1.1186053657,"""Tailored""","""Static""",0.9201626939040001,"""RR""","""Internet programmes: Smoking cessation at 6 months+ follow-up (adults)""",19033146,no sig diff,"""CD007078 v. 8.0 Internet-based interventions for smoking cessation.rm5""",1.3598442671700002,PMC2630842.nxml
3832,3832,"""Once daily dosing versus conventional dosing""",0.892198094584,"""OD dosing""","""Conventional dosing""",0.658354972888,"""RR""","""Development of Any Adverse Event""",18832520,no sig diff,"""CD000543 v. 11.18 Oral 5-aminosalicylic acid for induction of remission in ulcerative colitis.rm5""",1.20910067177,PMC3269751.nxml
3835,3835,"""Once daily dosing versus conventional dosing""",0.32986111111099997,"""OD dosing""","""Conventional dosing""",0.013522489327400002,"""RR""","""Withdrawal from Study due to Adverse Event""",18832520,no sig diff,"""CD000543 v. 11.18 Oral 5-aminosalicylic acid for induction of remission in ulcerative colitis.rm5""",8.04647354408,PMC3269751.nxml
3838,3838,"""Once daily dosing versus conventional dosing""",1.05137434555,"""OD dosing""","""Conventional dosing""",0.547551495228,"""RR""","""Exclusions and Withdrawals after Entry""",18832520,no sig diff,"""CD000543 v. 11.18 Oral 5-aminosalicylic acid for induction of remission in ulcerative colitis.rm5""",2.01878366531,PMC3269751.nxml
3842,3842,"""Once daily dosing versus conventional dosing""",0.892198094584,"""OD dosing""","""Conventional dosing""",0.658354972888,"""RR""","""Development of Any Adverse Event""",18832520,no sig diff,"""CD000543 v. 13.0 Oral 5-aminosalicylic acid for induction of remission in ulcerative colitis.rm5""",1.20910067177,PMC3269751.nxml
3845,3845,"""Once daily dosing versus conventional dosing""",0.32986111111099997,"""OD dosing""","""Conventional dosing""",0.013522489327400002,"""RR""","""Withdrawal from Study due to Adverse Event""",18832520,no sig diff,"""CD000543 v. 13.0 Oral 5-aminosalicylic acid for induction of remission in ulcerative colitis.rm5""",8.04647354408,PMC3269751.nxml
3848,3848,"""Once daily dosing versus conventional dosing""",1.05137434555,"""OD dosing""","""Conventional dosing""",0.547551495228,"""RR""","""Exclusions and Withdrawals after Entry""",18832520,no sig diff,"""CD000543 v. 13.0 Oral 5-aminosalicylic acid for induction of remission in ulcerative colitis.rm5""",2.01878366531,PMC3269751.nxml
18,18,"""Fast-absorbing synthetic versus standard absorbable synthetic material""",0.26,"""Fast absorbing""","""Standard""",0.09109282122989999,"""RR""","""Dyspareunia at 3 months""",10881642,"sig diff, neg","""CD000006 v. 8.0 Absorbable suture materials for primary repair of episiotomy and second degree tears.rm5""",0.742100190633,PMC2449154.nxml
51907,51907,"""Marhame-Mafasel versus placebo""",5.0,"""Experimental""","""Control""",0.254395987296,"""RR""","""Participants (n) reporting adverse events""",22427772,no sig diff,"""CD010538 v. 2.0 Topical herbal therapies for treating osteoarthritis.rm5""",98.2719903161,PMC3302710.nxml
26328,26328,"""Exercise versus 'control'""",1.0,"""Exercise""","""Control""",0.864824660185,"""RR""","""Completed intervention or control""",17620123,no sig diff,"""CD004366 v. 12.5 Exercise for depression.rm5""",1.1563037527,PMC1976311.nxml
19955,19955,"""Participants receiving red blood cell transfusions""",0.346153846154,"""Treatment""","""Control""",0.175624755305,"""RR""","""Participants receiving red blood cell transfusions - overall""",10408844,"sig diff, neg","""CD003407 v. 13.2 Erythropoietin or darbepoetin for patients with cancer.rm5""",0.6822642115530001,PMC2362337.nxml
20061,20061,"""Thrombotic events""",2.55555555556,"""Treatment""","""Control""",0.127933511594,"""RR""","""Thrombotic events - overall""",10408844,no sig diff,"""CD003407 v. 13.2 Erythropoietin or darbepoetin for patients with cancer.rm5""",51.0488934146,PMC2362337.nxml
20123,20123,"""Hypertension""",1.53333333333,"""Treatment""","""Control""",0.0649920644728,"""RR""","""Hypertension - overall""",10408844,no sig diff,"""CD003407 v. 13.2 Erythropoietin or darbepoetin for patients with cancer.rm5""",36.1753566406,PMC2362337.nxml
20179,20179,"""Hypertension""",1.53333333333,"""Treatment""","""Control""",0.0649920644728,"""RR""","""Hypertension - sensitivity analysis Dammacco""",10408844,no sig diff,"""CD003407 v. 13.2 Erythropoietin or darbepoetin for patients with cancer.rm5""",36.1753566406,PMC2362337.nxml
20209,20209,"""Hypertension""",1.53333333333,"""Treatment""","""Control""",0.0649920644728,"""RR""","""Hypertension - sensitivity analysis random effects""",10408844,no sig diff,"""CD003407 v. 13.2 Erythropoietin or darbepoetin for patients with cancer.rm5""",36.1753566406,PMC2362337.nxml
20238,20238,"""Hypertension""",1.53333333333,"""Treatment""","""Control""",0.0649920644728,"""RR""","""Hypertension - sensitivity analysis without Rose""",10408844,no sig diff,"""CD003407 v. 13.2 Erythropoietin or darbepoetin for patients with cancer.rm5""",36.1753566406,PMC2362337.nxml
20258,20258,"""Thrombocytopenia or haemorrhage""",1.125,"""Treatment""","""Control""",0.389454923643,"""RR""","""Thrombocytopenia - overall""",10408844,no sig diff,"""CD003407 v. 13.2 Erythropoietin or darbepoetin for patients with cancer.rm5""",3.24973423923,PMC2362337.nxml
20293,20293,"""Thrombocytopenia or haemorrhage""",1.125,"""Treatment""","""Control""",0.389454923643,"""RR""","""Thrombocytopenia - sensitivity analysis random effects""",10408844,no sig diff,"""CD003407 v. 13.2 Erythropoietin or darbepoetin for patients with cancer.rm5""",3.24973423923,PMC2362337.nxml
20307,20307,"""Rash""",0.25,"""Treatment""","""Control""",0.023955437891500002,"""RR""","""Rash - overall""",10408844,no sig diff,"""CD003407 v. 13.2 Erythropoietin or darbepoetin for patients with cancer.rm5""",2.60901095957,PMC2362337.nxml
36884,36884,"""Liraglutide 1.2 mg versus placebo""",3.2964743589700003,"""Liraglutide 1.2 mg daily""","""Placebo""",1.91864108037,"""RR""","""HbA1c < 7%""",18931095,"sig diff, pos","""CD006423 v. 5.0 Glucagon-like peptide analogues for type 2 diabetes mellitus.rm5""",5.66377073364,PMC2606836.nxml
36887,36887,"""Liraglutide 1.2 mg versus placebo""",0.336111111111,"""Liraglutide 1.2 mg daily""","""Placebo""",0.0569197746791,"""RR""","""Hypoglycaemia""",18931095,no sig diff,"""CD006423 v. 5.0 Glucagon-like peptide analogues for type 2 diabetes mellitus.rm5""",1.98473517594,PMC2606836.nxml
36890,36890,"""Liraglutide 1.8 mg versus placebo""",3.9615384615400004,"""Liraglutide 1.8 mg daily""","""Placebo""",2.32243976704,"""RR""","""HbA1c < 7%""",18931095,"sig diff, pos","""CD006423 v. 5.0 Glucagon-like peptide analogues for type 2 diabetes mellitus.rm5""",6.75745705228,PMC2606836.nxml
36894,36894,"""Liraglutide 1.8 mg versus placebo""",1.0,"""Liraglutide 1.8 mg daily""","""Placebo""",0.254459048394,"""RR""","""Hypoglycaemia""",18931095,no sig diff,"""CD006423 v. 5.0 Glucagon-like peptide analogues for type 2 diabetes mellitus.rm5""",3.9299054457400002,PMC2606836.nxml
36898,36898,"""Liraglutide 1.2 mg versus 1.8 mg""",0.8321197411,"""Liraglutide 1.2 mg daily""","""Liraglutide 1.8 mg daily""",0.664484035736,"""RR""","""Patients reaching HbA1c < 7%""",18931095,no sig diff,"""CD006423 v. 5.0 Glucagon-like peptide analogues for type 2 diabetes mellitus.rm5""",1.0420464996799998,PMC2606836.nxml
36912,36912,"""Liraglutide 1.2 mg versus SU""",0.973958333333,"""Liraglutide 1.2 mg daily""","""Glimepiride 4 mg daily""",0.767157056185,"""RR""","""HbA1c < 7%""",18931095,no sig diff,"""CD006423 v. 5.0 Glucagon-like peptide analogues for type 2 diabetes mellitus.rm5""",1.2365066936700002,PMC2606836.nxml
36914,36914,"""Liraglutide 1.2 mg versus SU""",0.19674796748,"""Liraglutide 1.2 mg daily""","""Glimepiride 4 mg daily""",0.0942281883834,"""RR""","""Hypoglycaemia""",18931095,"sig diff, neg","""CD006423 v. 5.0 Glucagon-like peptide analogues for type 2 diabetes mellitus.rm5""",0.410808733262,PMC2606836.nxml
36916,36916,"""Liraglutide 1.8 mg daily versus SU""",1.17045454545,"""Liraglutide 1.8 mg daily""","""Glimepiride 4 mg daily""",0.9376102243019999,"""RR""","""HbA1c < 7%""",18931095,no sig diff,"""CD006423 v. 5.0 Glucagon-like peptide analogues for type 2 diabetes mellitus.rm5""",1.46112297783,PMC2606836.nxml
36918,36918,"""Liraglutide 1.8 mg daily versus SU""",0.170731707317,"""Liraglutide 1.8 mg daily""","""Glimepiride 4 mg daily""",0.0781479269993,"""RR""","""Hypoglycaemia""",18931095,"sig diff, neg","""CD006423 v. 5.0 Glucagon-like peptide analogues for type 2 diabetes mellitus.rm5""",0.373001780119,PMC2606836.nxml
52205,52205,"""Eszopiclone vs placebo""",0.0,"""Eszopiclone""","""Placebo""",0.0,"""OR""","""Adverse events""",17683577,"sig diff, neg","""CD011090 v. 2.0 Effects of opioid hypnotic and sedating medications on sleep-disordered breathing in adults with ob.rm5""",0.0,PMC1964758.nxml
42341,42341,"""Artemether-lumefantrine vs Artesunate plus amodiaquine""",1.00564971751,"""AL6""","""AS+AQ""",0.5784033366319999,"""RR""","""Early vomiting""",18575626,no sig diff,"""CD007483 v. 3.0 Artemisinin-based combination therapy for treating uncomplicated malaria.rm5""",1.7484881055900001,PMC2430614.nxml
2840,2840,"""Medoff sliding plate versus sliding hip screw (SHS)""",0.161410018553,"""Medoff plate""","""SHS""",0.00847120034019,"""RR""","""Cut-out""",20851460,no sig diff,"""CD000339 v. 11.0 Extramedullary fixation implants and external fixators for extracapsular hip fractures in adults.rm5""",3.07550205909,PMC2956883.nxml
2843,2843,"""Medoff sliding plate versus sliding hip screw (SHS)""",0.0,"""Medoff plate""","""Sliding Hip Screw""",0.0,"""RR""","""Detachment of the plate from the femur""",20851460,"sig diff, neg","""CD000339 v. 11.0 Extramedullary fixation implants and external fixators for extracapsular hip fractures in adults.rm5""",0.0,PMC2956883.nxml
2846,2846,"""Medoff sliding plate versus sliding hip screw (SHS)""",5.64935064935,"""Medoff plate""","""Sliding Hip Screw""",0.275464478939,"""RR""","""Non-union of fracture""",20851460,no sig diff,"""CD000339 v. 11.0 Extramedullary fixation implants and external fixators for extracapsular hip fractures in adults.rm5""",115.859449038,PMC2956883.nxml
