RowID,Outcome,Comparator,Intervention,Answer,Reasoning,xml_offsets,XML,PMID,Location
 1805771 ,This seems like a logical way to treat low back pain.,High Velocity Low Amplitude (HVLA),"placebo light touch (LT), and placebo sub-therapeutic ultrasound (ULTRA)",No significant difference,Repeated measures ANOVA revealed no significant differences for statements 2 and 4.,4686:4769, 1805771 ,17371579,Unavailable
 1805771 ,1)I believe this treatment would allow me to get better quicker;,High Velocity Low Amplitude (HVLA),placebo light touch (LT),Significantly increased,"For both statements 1 (p = 0.025) and 3 (p = 0.039), post hoc analysis revealed a difference between HVLA and LT.",4769:4884, 1805771 ,17371579,Unavailable
 1805771 ,3)I believe this treatment would make me more able to do the things I want to do;,High Velocity Low Amplitude (HVLA),placebo light touch (LT),Significantly increased,"For both statements 1 (p = 0.025) and 3 (p = 0.039), post hoc analysis revealed a difference between HVLA and LT.",4769:4884, 1805771 ,17371579,Unavailable
 28991 ,peak inspiratory pressure (PIP),new mode of ventilation (pressure-regulated volume control; PRVC),conventional volume control (VC) ventilation,Significantly decreased,There was a significantly lower PIP in the PRVC group (P &lt; 0.0001).,9366:9451, 28991 ,11056699,Unavailable
 1931598 ,analyses the area under the curves (AUC),with hot compresses on the right upper abdomen over 40 minutes, without hot compresses on the right upper abdomen over 40 minutes,Significantly decreased,"In total, the area under the curve (AUC) was 22.8% (95% confidence interval (CI): 5.1–37.3%) smaller with hot compresses (p = 0.0320).",14491:14626, 1931598 ,17623067,Unavailable
 1931598 ,Second process half lifes,with hot compresses on the right upper abdomen over 40 minutes, without hot compresses on the right upper abdomen over 40 minutes,No significant difference,"Second process half lifes were smaller with hot compresses, although not significant (p = 0.127).",14280:14379, 1931598 ,17623067,Unavailable
 1087853 ,Hearing threshold levels (HTL),genuine exposure of electromagnetic fields (EMF) ,sham exposure of electromagnetic fields (EMF) ,No significant difference,The analysis of means of HTL of the PTA with the Repeated Measures Analysis of Variance and Exact Friedman Test did not reveal any statistically significant differences between pre/post genuine and pre/post sham exposure groups (p &gt; 0.05).,17528:17763, 1087853 ,15840162,Unavailable
 1087853 , transient evoked otoacoustic emissions (TEOAE's),genuine exposure of electromagnetic fields (EMF) ,sham exposure of electromagnetic fields (EMF) ,No significant difference,Statistical analysis with the Repeated Measures Analysis of Variance and Exact Friedman Test did not reveal any statistically significant differences in mean TEOAEs amplitude shifts between genuine and sham exposure groups (p &gt; 0.05).,17528:17763, 1087853 ,15840162,Unavailable
 1216327 ,The mean body weight gain,White Grape Juice (WGJ),colored and flavored water (WA),No significant difference,The mean body weight gain was greater among patients receiving WGJ (+ 50.7 gm) as compared with the patients in the AJ group (+ 18.3 gm) or the patients fed WA (- 0.7 gm) (p = 0.08).,4730:4913, 1216327 ,16091146,Unavailable
 1216327 ,The duration of the illness,White Grape Juice (WGJ),colored and flavored water (WA),Significantly increased,"The duration of the illness was longer in the infants fed juice as compared with those given WA (p = 0.006), the mean +/- SD duration in hours was 49.4 ± 32.6, 47.5 ± 38.9 and 26.5 ± 27.4 in patients fed AJ, WGJ and WA respectively.",4913:5145, 1216327 ,16091146,Unavailable
 1216327 ,The fecal losses,White Grape Juice (WGJ),colored and flavored water (WA),Significantly increased,The fecal losses were also increased among the juice fed patients (p = 0.001);,5371:5449, 1216327 ,16091146,Unavailable
 1175919 ,the time to first defibrillation,semiautomatic  external defibrillators,automated external defibrillators (AEDs),Significantly decreased,Shock was administered safely by 94.1%. In the second evaluation the time to first defibrillation decreased significantly to 56.8 ± 9.9 s (range 35–95 s; P ≤ 0.01).,14222:14403, 1175919 ,15774042,Unavailable
 1175919 ,time to first shock,semiautomatic  external defibrillators with pre-existing medical education ,automated external defibrillators (AEDs) with pre-existing medical education ,Significantly decreased,"Students with pre-existing medical education were significant faster at both times (first evaluation: 73.0 ± 17.1 s versus 83.0 ± 19.1 s, P ≤ 0.01; second evaluation: 51.8 ± 9.2 s versus 58.3 ± 10.1 s, P ≤ 0.01). All other findings are summarized in Table 2.",15182:15513, 1175919 ,15774042,Unavailable
 1925104 ,accuracy,forced-choice vibrotactile frequency discrimination task,without distractor,Significantly decreased,"In the presence of a simultaneous distractor, the accuracy decreased (47%, F(1,11) = 23.90, p &lt; 0.001) and the response time increased significantly (1369 ms, F(1,5) = 13.08, p &lt; 0.05).",8823:9008, 1925104 ,17610721,Unavailable
 1925104 ,response time,forced-choice vibrotactile frequency discrimination task,without distractor,Significantly increased,"In the presence of a simultaneous distractor, the accuracy decreased (47%, F(1,11) = 23.90, p &lt; 0.001) and the response time increased significantly (1369 ms, F(1,5) = 13.08, p &lt; 0.05).",8823:9008, 1925104 ,17610721,Unavailable
 1925104 ,the accuracy of vibrotactile discrimination,Delayed presentation of the probe (ISI = 8 s),presentation of the probe (ISI = 2 s) ,Significantly decreased,"Delayed presentation of the probe (ISI = 8 s) significantly reduced the accuracy of vibrotactile discrimination compared to an ISI of 2 s (54% vs. 59%, F(1,11) = 6.29, p &lt; 0.05). The chance level in this forced choice two-alternative decision task was 50%.",9009:9265, 1925104 ,17610721,Unavailable
 1968186 ,Response rates,Cyclophosphamide Methotrexate Flourouracil ,low dose Epirubicin,Significantly increased,"Response rates were 58% for CMF and 29% for epirubicin (chi 2 = 3.51, 1 d.f., P &gt; 0.05).",1973:2062, 1968186 ,8431375,Unavailable
 1968186 ,Median time to treatment failure,Cyclophosphamide Methotrexate Flourouracil ,low dose Epirubicin,Significantly increased,"Median time to treatment failure was 24 weeks for CMF, 7 weeks for epirubicin (P &lt; 0.05) but survival was similar in both groups.",2062:2192, 1968186 ,8431375,Unavailable
 1968186 ,"alopecia , nausea and vomiting and haematological toxicity",Cyclophosphamide Methotrexate Flourouracil ,low dose Epirubicin,Significantly increased,"CMF caused more objective alopecia (P &lt; 0.001), nausea and vomiting (P &lt; 0.001) and haematological toxicity (P &lt; 0.02).",2288:2409, 1968186 ,8431375,Unavailable
 1079947 ,The average of tcCO2 ,medroxyprogesterone acetate (MPA),baseline,No significant difference,"Three weeks after cessation of MPA, the SaO2 mean remained 1.4 ± 1.8 %-units higher than at baseline, the difference being not significant (95% CI -0.03, 2.8). SaO2 nadir was 2.7 %-units (IQR 4.9; 95% CI 0.06, 18.7) higher than at baseline.",26882:27076, 1079947 ,15807890,Unavailable
 1079947 ,The median of maximum inspiratory slope,medroxyprogesterone acetate (MPA),baseline,Significantly increased,"The median of maximum inspiratory slope increased from 10.7 (IQR 4.6; 95% CI 6.5, 30.0) U/50-1 at baseline to 16.8 (IQR 30.7) U/50-1 with MPA (95% CI 11.8, 59.0; p = 0.042) during stage 4 sleep.",26882:27076, 1079947 ,15807890,Unavailable
 111061 ,postural response (horizontal),Backpacks positioned at T7,baseline (unloaded),Significantly increased,"There was a significant effect of backpack position at tragus of ear, spinous process C7, mid acromion of the shoulder and lateral superior iliac crest.. Table 5 and Figure 3 illustrate that positioning the centre of the backpack on the upper spine (T7) produced the largest horizontal displacement at all anatomical points except shoulder and fibula.",35783:36210, 111061 ,11960561,Unavailable
 111061 ,"Gender, age, and effect of order of testing",Backpacks,baseline (unloaded),No significant difference,"Gender, year level and effect of order of testing did not significantly influence postural response at any anatomical point (illustrated by the non-significant higher order interaction effects in Table 4).",35783:36210, 111061 ,11960561,Unavailable
 57751 ,Total cholesterol,bezafibrate 400 mg/day,placebo,Significantly decreased,Bezafibrate significantly reduced total cholesterol by approximately 8.0%,3439:3513, 57751 ,11806795,Unavailable
 57751 ,HDL-cholesterol,bezafibrate 400 mg/day,placebo,Significantly increased,"increased high-density lipoprotein (HDL)-cholesterol by approximately 11.0% initially, falling to about 6.0% at 3 years.",3585:3707, 57751 ,11806795,Unavailable
 57751 ,LDL-cholesterol,bezafibrate 400 mg/day,placebo,Significantly decreased,"Bezafibrate significantly reduced total cholesterol by approximately 8.0% and low-density lipoprotein (LDL)-cholesterol by approximately 9.0%,",3439:3582, 57751 ,11806795,Unavailable
 57751 ,Triglycerides,bezafibrate 400 mg/day,placebo,Significantly decreased,Triglycerides were significantly reduced by about 23.0% and fibrinogen by about 14.0%.,3707:3794, 57751 ,11806795,Unavailable
 57751 ,Creatinine,bezafibrate 400 mg/day,placebo,Significantly increased,Plasma creatinine rose by approximately 11% in those on active treatment.,3794:3867, 57751 ,11806795,Unavailable
 1974799 ,pain relief (PR) within 2 h after dosing,rizatriptan 10 mg,usual-care oral triptans,Significantly increased,Significantly more patients taking rizatriptan (88.1%) achieved PR within 2 h after dosing than patients taking other oral triptans (81.9%; p = 0.0003).,31058:31288, 1974799 ,17537184,Unavailable
 1974799 ,pain freedom (PF) within 2 h after dosing,rizatriptan 10 mg,usual-care oral triptans,Significantly increased,"With regard to PF, significantly more patients taking rizatriptan achieved PF within 2 h after dosing (60.9%), than patients taking other oral triptans (49.9%; p &lt; 0.0001) (see Table 2).",31058:31288, 1974799 ,17537184,Unavailable
 1974799 ,Median time to pain relief (PR)  ,rizatriptan 10 mg,usual-care oral triptans,Significantly increased,"Median time to PR was statistically shorter for rizatriptan (45 min) than other oral triptans (52 min, p &lt; 0.0001).",39664:39795, 1974799 ,17537184,Unavailable
 1974799 ,Median time to pain freedom (PF) ,rizatriptan 10 mg,usual-care oral triptans,Significantly increased,"Likewise, the median time to PF was statistically shorter for rizatriptan (100 min) than other oral triptans (124 min, p &lt; 0.0001).",39664:39795, 1974799 ,17537184,Unavailable
 1974799 ,Satisfaction and preference,rizatriptan 10 mg,usual-care oral triptans,Significantly increased,"In the cumulative logit multivariate model, patients were 52% more satisfied when treating their attack with rizatriptan than when treating with another oral triptan (odds ratio 1.52, 95% CI: 1.25–1.85; p &lt; 0.0001), after adjusting for treatment sequence, treatment order and the use of rescue medications.",45559:45866, 1974799 ,17537184,Unavailable
 1891438 ,median percentage of days of diarrhea,1250 IU of vitamin A; vitamin A and 10 mg of zinc;," vitamin A, zinc, vitamins B1, B2, B6, B12, C, D, E, and K and copper, iodine, iron, and niacin",No significant difference,"Among HIV-uninfected children born to HIV-uninfected mothers, median percentage of days of diarrhea was 2.4% in 56 children in the vitamin A group; 1.8% in 57 children in the vitamin A and zinc group; and 2.7% in 52 children in the multiple micronutrient group (P = 0.857).",8764:9038, 1891438 ,17593956,Unavailable
 1240403 ,The ratio of highly credible gastroenteritis (HCG) episode rates,real water treatment units (WTUs),sham water treatment units (WTUs),No significant difference,"The ratio of HCG episode rates for the real WTU group compared to the sham WTU group was 0.99 (95% confidence interval, 0.85-1.15, p = 0.85).",2284:2425, 1240403 ,11564611,Unavailable
 29018 ,Scores indicating undersedation,intermittent diazepam,continuous midazolam,Significantly increased,Scores indicating undersedation were more common with diazepam (P &lt;0.01);,2937:3028, 29018 ,11056728,Unavailable
 29018 ,overall adequate sedation,intermittent diazepam,continuous midazolam,Significantly increased,"overall adequate sedation midazolam 64.7%, diazepam 35.7% (P =0.21).",3028:3116, 29018 ,11056728,Unavailable
 1797029 ,the treatment response rate,paclitaxel for patients with HER2 status,paclitaxel for patients with p53 status,No significant difference,The response rate was 23% among women with HER2-positive tumors and 24% among those with HER2-negative tumors (P = 0.96); the respective response rates for tumors with and for those without p53 over-expression were 23% and 21% (P = 0.79).,26028:26301, 1797029 ,17129383,Unavailable
 1797029 ,median time to treatment failure,paclitaxel for patients with HER2 status,paclitaxel for patients with p53 status,No significant difference,There was a trend toward a shorter median time to treatment failure among women with HER2-positive tumors (2.3 versus 4.2 months; P = 0.067).,6931:7089, 1797029 ,17129383,Unavailable
